path,text,num_frames,fps,height,width,aspect_ratio,resolution,text_len
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g15_c01.avi,82,206,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g11_c01.avi,82,209,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g24_c02.avi,82,229,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g13_c04.avi,82,122,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g17_c04.avi,82,208,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g20_c02.avi,82,198,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g17_c03.avi,82,200,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g20_c05.avi,82,222,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g13_c03.avi,82,196,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g03_c02.avi,82,202,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g07_c02.avi,82,179,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g07_c05.avi,82,156,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g03_c05.avi,82,247,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g14_c01.avi,82,210,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g10_c01.avi,82,196,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g18_c06.avi,82,172,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g18_c01.avi,82,175,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g09_c01.avi,82,198,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g01_c01.avi,82,187,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g05_c01.avi,82,186,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g22_c01.avi,82,329,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g02_c03.avi,82,136,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g06_c03.avi,82,160,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g06_c04.avi,82,154,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g02_c04.avi,82,114,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g25_c03.avi,82,192,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g21_c03.avi,82,203,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g16_c02.avi,82,213,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g21_c04.avi,82,209,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g25_c04.avi,82,201,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/SkyDiving/v_SkyDiving_g12_c02.avi,82,150,25,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g22_c01.avi,56,122,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g09_c01.avi,56,127,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g05_c01.avi,56,183,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g01_c01.avi,56,107,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g09_c06.avi,56,245,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g21_c03.avi,56,123,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g25_c03.avi,56,162,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g25_c04.avi,56,121,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g12_c02.avi,56,143,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g16_c02.avi,56,143,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g21_c04.avi,56,118,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g06_c03.avi,56,151,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g02_c03.avi,56,133,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g02_c04.avi,56,192,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g06_c04.avi,56,128,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g07_c02.avi,56,128,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g03_c02.avi,56,103,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g07_c05.avi,56,108,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g17_c04.avi,56,261,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g20_c02.avi,56,152,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g24_c02.avi,56,133,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g13_c04.avi,56,167,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g13_c03.avi,56,141,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g17_c03.avi,56,181,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g04_c07.avi,56,148,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g10_c01.avi,56,142,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g14_c01.avi,56,120,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g18_c01.avi,56,137,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g06_c05.avi,56,103,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g06_c02.avi,56,126,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g02_c02.avi,56,157,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g12_c03.avi,56,166,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g16_c03.avi,56,142,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g16_c04.avi,56,134,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g21_c02.avi,56,168,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g25_c02.avi,56,156,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g12_c04.avi,56,151,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g19_c01.avi,56,134,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g11_c06.avi,56,101,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g11_c01.avi,56,134,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g15_c01.avi,56,165,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g23_c01.avi,56,133,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g04_c01.avi,56,136,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g08_c01.avi,56,131,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g04_c06.avi,56,222,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g24_c04.avi,56,149,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g13_c02.avi,56,185,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g17_c02.avi,56,123,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g20_c04.avi,56,135,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g20_c03.avi,56,126,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g24_c03.avi,56,128,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g03_c04.avi,56,158,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g07_c04.avi,56,196,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g07_c03.avi,56,128,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g03_c03.avi,56,148,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g18_c04.avi,56,125,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g10_c03.avi,56,195,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g14_c03.avi,56,152,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g14_c04.avi,56,108,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g23_c02.avi,56,96,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g18_c03.avi,56,110,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g10_c04.avi,56,124,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g08_c02.avi,56,169,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g04_c05.avi,56,160,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g04_c02.avi,56,111,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g08_c05.avi,56,114,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g13_c01.avi,56,159,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g17_c01.avi,56,123,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g06_c01.avi,56,149,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g02_c01.avi,56,109,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g06_c06.avi,56,125,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g21_c01.avi,56,165,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g25_c01.avi,56,133,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g01_c04.avi,56,198,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g09_c03.avi,56,155,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g05_c04.avi,56,158,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g05_c03.avi,56,166,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g01_c03.avi,56,142,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g09_c04.avi,56,103,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g11_c02.avi,56,96,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g15_c02.avi,56,145,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g22_c04.avi,56,170,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g22_c03.avi,56,163,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g19_c02.avi,56,153,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g11_c05.avi,56,125,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g07_c06.avi,56,138,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g07_c01.avi,56,128,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g03_c01.avi,56,115,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g20_c01.avi,56,141,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g24_c01.avi,56,148,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g04_c03.avi,56,148,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g08_c04.avi,56,130,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g08_c03.avi,56,145,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g04_c04.avi,56,173,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g23_c03.avi,56,134,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g18_c02.avi,56,150,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g10_c02.avi,56,174,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g14_c02.avi,56,137,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g23_c04.avi,56,142,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g15_c04.avi,56,157,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g22_c02.avi,56,155,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g19_c03.avi,56,148,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g11_c04.avi,56,144,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g19_c04.avi,56,110,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g11_c03.avi,56,153,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g15_c03.avi,56,121,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g05_c02.avi,56,116,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g01_c02.avi,56,124,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g09_c05.avi,56,104,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g09_c02.avi,56,146,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g05_c05.avi,56,125,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g12_c01.avi,56,198,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g16_c01.avi,56,118,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/ParallelBars/v_ParallelBars_g06_c07.avi,56,113,25,240,320,1.333333333,"(320, 240)",12
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g16_c04.avi,40,291,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g21_c02.avi,40,295,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g25_c02.avi,40,286,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g12_c04.avi,40,360,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g12_c03.avi,40,283,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g16_c03.avi,40,284,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g21_c05.avi,40,266,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g06_c02.avi,40,145,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g02_c02.avi,40,300,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g06_c05.avi,40,206,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g11_c01.avi,40,281,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g19_c06.avi,40,362,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g15_c01.avi,40,248,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g11_c06.avi,40,367,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g19_c01.avi,40,245,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g08_c01.avi,40,265,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g04_c06.avi,40,158,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g04_c01.avi,40,148,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g23_c01.avi,40,240,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g07_c03.avi,40,153,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g03_c03.avi,40,161,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g03_c04.avi,40,151,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g07_c04.avi,40,182,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g17_c05.avi,40,224,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g20_c03.avi,40,260,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g24_c03.avi,40,264,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g13_c05.avi,40,265,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g24_c04.avi,40,293,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g13_c02.avi,40,265,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g17_c02.avi,40,229,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g20_c04.avi,40,326,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g05_c01.avi,40,253,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g01_c01.avi,40,192,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g09_c01.avi,40,189,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g22_c01.avi,40,218,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g11_c07.avi,40,391,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g02_c04.avi,40,341,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g06_c04.avi,40,213,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g06_c03.avi,40,139,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g02_c03.avi,40,313,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g25_c04.avi,40,271,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g12_c02.avi,40,296,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g16_c02.avi,40,319,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g21_c04.avi,40,281,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g16_c05.avi,40,213,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g21_c03.avi,40,280,29.97002997,240,320,1.333333333,"(320, 240)",9
/nfs/data/banyuanhao/video/UCF101/HorseRace/v_HorseRace_g25_c03.avi,40,241,29.97002997,240,320,1.333333333,"(320, 240)",9
