text,class_name,video_name,frame_index,width,height,aspect_ratio,resolution,fps
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g12_c03.avi,SoccerJuggling,294,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g25_c05.avi,SoccerJuggling,143,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g21_c05.avi,SoccerJuggling,240,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g16_c03.avi,SoccerJuggling,592,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g21_c02.avi,SoccerJuggling,414,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g16_c04.avi,SoccerJuggling,579,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g12_c04.avi,SoccerJuggling,301,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g25_c02.avi,SoccerJuggling,225,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g10_c01.avi,SoccerJuggling,201,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g18_c06.avi,SoccerJuggling,360,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g14_c01.avi,SoccerJuggling,240,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g14_c06.avi,SoccerJuggling,240,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g18_c01.avi,SoccerJuggling,301,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g07_c02.avi,SoccerJuggling,301,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g03_c02.avi,SoccerJuggling,230,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g07_c05.avi,SoccerJuggling,360,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g20_c02.avi,SoccerJuggling,301,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g17_c04.avi,SoccerJuggling,201,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g13_c04.avi,SoccerJuggling,251,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g24_c02.avi,SoccerJuggling,251,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g13_c03.avi,SoccerJuggling,251,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g24_c05.avi,SoccerJuggling,353,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g20_c05.avi,SoccerJuggling,239,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g17_c03.avi,SoccerJuggling,201,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g21_c03.avi,SoccerJuggling,82,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g16_c05.avi,SoccerJuggling,201,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g12_c05.avi,SoccerJuggling,360,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g25_c03.avi,SoccerJuggling,251,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g12_c02.avi,SoccerJuggling,301,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g25_c04.avi,SoccerJuggling,137,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g21_c04.avi,SoccerJuggling,412,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g16_c02.avi,SoccerJuggling,590,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g06_c03.avi,SoccerJuggling,229,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g02_c03.avi,SoccerJuggling,235,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g02_c04.avi,SoccerJuggling,240,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g06_c04.avi,SoccerJuggling,92,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g19_c07.avi,SoccerJuggling,300,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g22_c06.avi,SoccerJuggling,201,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g22_c01.avi,SoccerJuggling,251,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g09_c01.avi,SoccerJuggling,111,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g05_c06.avi,SoccerJuggling,236,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g05_c01.avi,SoccerJuggling,234,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g09_c06.avi,SoccerJuggling,240,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g01_c01.avi,SoccerJuggling,891,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g12_c01.avi,SoccerJuggling,301,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g16_c01.avi,SoccerJuggling,589,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g16_c06.avi,SoccerJuggling,308,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g12_c06.avi,SoccerJuggling,360,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g22_c02.avi,SoccerJuggling,251,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g15_c04.avi,SoccerJuggling,599,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g11_c04.avi,SoccerJuggling,238,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g19_c03.avi,SoccerJuggling,293,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g11_c03.avi,SoccerJuggling,330,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g19_c04.avi,SoccerJuggling,279,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g22_c05.avi,SoccerJuggling,201,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g15_c03.avi,SoccerJuggling,599,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g05_c02.avi,SoccerJuggling,237,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g09_c05.avi,SoccerJuggling,240,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g01_c02.avi,SoccerJuggling,498,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g09_c02.avi,SoccerJuggling,251,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g01_c05.avi,SoccerJuggling,290,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g05_c05.avi,SoccerJuggling,233,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g04_c03.avi,SoccerJuggling,359,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g08_c04.avi,SoccerJuggling,301,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g08_c03.avi,SoccerJuggling,301,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g04_c04.avi,SoccerJuggling,360,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g23_c03.avi,SoccerJuggling,240,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g14_c05.avi,SoccerJuggling,240,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g18_c02.avi,SoccerJuggling,301,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g10_c02.avi,SoccerJuggling,201,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g18_c05.avi,SoccerJuggling,360,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g23_c04.avi,SoccerJuggling,240,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g14_c02.avi,SoccerJuggling,239,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g07_c06.avi,SoccerJuggling,360,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g07_c01.avi,SoccerJuggling,301,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g03_c01.avi,SoccerJuggling,230,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g24_c06.avi,SoccerJuggling,292,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g20_c06.avi,SoccerJuggling,240,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g20_c01.avi,SoccerJuggling,301,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g17_c07.avi,SoccerJuggling,300,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g24_c01.avi,SoccerJuggling,251,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g09_c03.avi,SoccerJuggling,251,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g01_c04.avi,SoccerJuggling,699,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g05_c04.avi,SoccerJuggling,239,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g05_c03.avi,SoccerJuggling,236,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g09_c04.avi,SoccerJuggling,186,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g01_c03.avi,SoccerJuggling,876,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g11_c02.avi,SoccerJuggling,301,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g19_c05.avi,SoccerJuggling,301,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g22_c04.avi,SoccerJuggling,201,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g15_c02.avi,SoccerJuggling,599,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g22_c03.avi,SoccerJuggling,260,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g11_c05.avi,SoccerJuggling,270,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g19_c02.avi,SoccerJuggling,221,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g06_c01.avi,SoccerJuggling,251,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g02_c01.avi,SoccerJuggling,239,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g02_c06.avi,SoccerJuggling,238,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g21_c01.avi,SoccerJuggling,413,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g16_c07.avi,SoccerJuggling,235,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g25_c01.avi,SoccerJuggling,109,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g25_c06.avi,SoccerJuggling,140,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g17_c06.avi,SoccerJuggling,334,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g13_c01.avi,SoccerJuggling,251,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g24_c07.avi,SoccerJuggling,291,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g17_c01.avi,SoccerJuggling,201,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g07_c07.avi,SoccerJuggling,360,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g10_c03.avi,SoccerJuggling,201,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g18_c04.avi,SoccerJuggling,301,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g23_c05.avi,SoccerJuggling,240,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g14_c03.avi,SoccerJuggling,239,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g23_c02.avi,SoccerJuggling,240,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g14_c04.avi,SoccerJuggling,238,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g10_c04.avi,SoccerJuggling,139,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g18_c03.avi,SoccerJuggling,301,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g08_c02.avi,SoccerJuggling,301,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g04_c05.avi,SoccerJuggling,360,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/SoccerJuggling/v_SoccerJuggling_g04_c02.avi,SoccerJuggling,360,29.97002997002997,240,320,1.3333333333333333,"(320, 240)",14
/data/xuchenheng/UCF101/Hammering/v_Hammering_g12_c01.avi,Hammering,111,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g16_c01.avi,Hammering,68,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g21_c07.avi,Hammering,205,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g05_c02.avi,Hammering,124,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g01_c02.avi,Hammering,143,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g09_c05.avi,Hammering,150,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g09_c02.avi,Hammering,138,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g15_c04.avi,Hammering,150,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g22_c02.avi,Hammering,228,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g19_c03.avi,Hammering,101,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g11_c04.avi,Hammering,115,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g19_c04.avi,Hammering,89,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g11_c03.avi,Hammering,76,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g15_c03.avi,Hammering,150,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g22_c05.avi,Hammering,161,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g14_c05.avi,Hammering,250,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g23_c03.avi,Hammering,130,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g18_c02.avi,Hammering,75,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g10_c05.avi,Hammering,107,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g18_c05.avi,Hammering,155,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g10_c02.avi,Hammering,76,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g14_c02.avi,Hammering,187,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g23_c04.avi,Hammering,169,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g04_c03.avi,Hammering,88,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g08_c04.avi,Hammering,145,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g08_c03.avi,Hammering,101,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g04_c04.avi,Hammering,74,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g24_c06.avi,Hammering,218,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g17_c07.avi,Hammering,140,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g20_c01.avi,Hammering,105,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g24_c01.avi,Hammering,134,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g13_c07.avi,Hammering,92,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g07_c01.avi,Hammering,109,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g03_c01.avi,Hammering,193,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g19_c05.avi,Hammering,105,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g11_c02.avi,Hammering,86,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g15_c02.avi,Hammering,150,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g22_c04.avi,Hammering,167,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g15_c05.avi,Hammering,150,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g22_c03.avi,Hammering,150,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g19_c02.avi,Hammering,105,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g01_c04.avi,Hammering,79,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g09_c03.avi,Hammering,117,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g05_c04.avi,Hammering,74,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g05_c03.avi,Hammering,74,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g01_c03.avi,Hammering,73,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g09_c04.avi,Hammering,126,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g21_c01.avi,Hammering,183,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g25_c01.avi,Hammering,60,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g21_c06.avi,Hammering,150,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g06_c01.avi,Hammering,91,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g02_c01.avi,Hammering,74,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g06_c06.avi,Hammering,86,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g17_c06.avi,Hammering,125,25.0,240,320,1.3333333333333333,"(320, 240)",9
/data/xuchenheng/UCF101/Hammering/v_Hammering_g13_c06.avi,Hammering,101,25.0,240,320,1.3333333333333333,"(320, 240)",9
